created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Dec 10 12:20:14 +0000 2023;1733823940303426040;"@Paltiwest Apalagi saat ini sudah tua banget,apa yang diharap dari dia.pertahanan maritim dibobol pengungsi Rohingya saja gak tahu,gk becus kerja";0;0;0;0;in;1069265347784597504;1733814921354420560;YudhaAd14349168;https://twitter.com/YudhaAd14349168/status/1733823940303426040
Sun Dec 10 12:19:44 +0000 2023;1733823813782257982;"Cek KEMEJA WANITA - ZIGAS SHIRT - ATASAN WANITA  - KEMEJA ATASAN dengan harga Rp52.000. Dapatkan di Shopee sekarang! https://t.co/SG9MYHZ4vQ  Adiba • Zara • perngentotan terdahsyat • BEM UGM • Rohingya • ganteng banget • pendek • Minggu • sore https://t.co/FKjAyDRBvh";0;0;0;1;in;1378911463436288000;1733823813782257982;caepriecrxn_;https://twitter.com/caepriecrxn_/status/1733823813782257982
Sun Dec 10 12:19:26 +0000 2023;1733823739048186102;"Cek dhsyfashion - DIORA BLAZER M/L/XL/XXL atasan outer/formal/semicasual/BLAZER WANITA/TERBARU dengan harga Rp50.800. Dapatkan di Shopee sekarang https://t.co/ZkQObhTYem  Adiba • Zara • perngentotan terdahsyat • BEM UGM • Rohingya • ganteng banget • pendek • Minggu • sore https://t.co/dreTC1nva8";0;0;0;1;in;1378911463436288000;1733823739048186102;caepriecrxn_;https://twitter.com/caepriecrxn_/status/1733823739048186102
Sun Dec 10 12:19:19 +0000 2023;1733823706122883483;"Cek OOTD - Setelan Kemeja Jeans Penguin Arabella dengan harga Rp114.900. Dapatkan di Shopee sekarang! https://t.co/udSpJMORp6  Adiba • Zara • perngentotan terdahsyat • BEM UGM • Rohingya • ganteng banget • pendek • Minggu • sore https://t.co/Tta48dzizv";0;0;0;1;in;1378911463436288000;1733823706122883483;caepriecrxn_;https://twitter.com/caepriecrxn_/status/1733823706122883483
Sun Dec 10 12:19:04 +0000 2023;1733823646454751344;"@KompasTV Kalo ada berita begini, gerombolan kadal gurun pemabok agama tiba2 sunyi senyap! Apakah karena perbuatan begini diperbolehkan ya?! Teriak2nya selalu bela Hamas, bela Rohingya, bela Uighur. Giliran ada berita begini seketika membisu! Kemanusiaan pala lo peang!";0;2;2;5;in;172158648;1733792960893104618;Rizieq_Sangean;https://twitter.com/Rizieq_Sangean/status/1733823646454751344
Sun Dec 10 12:17:41 +0000 2023;1733823297857732927;"BREAKING NEWS: TANDA ALAM, JAKET PUN MENOLAK, BEGINI KALAU JAKET ANTI KORUPSI DI PAKAI PRABOWO, GAK PAS!! . Menkopolhukam, Pak Anies, BEM UGM, Bawaslu, Pak Sugeng, Pendek, COBAIN, Survey, Rebahan, Dadakan, Emyu, Rohingya, Kembang, Adiba, Asahi, Zara, Ganjar - Mahfud, Minggu https://t.co/mNo6bubgy3";0;0;0;2;in;1244292531090624512;1733823297857732927;YudhaShanny2;https://twitter.com/YudhaShanny2/status/1733823297857732927
Sun Dec 10 12:17:14 +0000 2023;1733823182615015692;"spt penduduk rohingya ya sampe harus mengungsi segala";2;1;15;0;in;1115282921118507009;1733823182615015692;ASHLEYYxUP;https://twitter.com/ASHLEYYxUP/status/1733823182615015692
Sun Dec 10 12:17:07 +0000 2023;1733823153909195180;"@salsakyuuu @sinkretisme_ @ChokeMeDaddy97 @laira_salsabila @kegblgnunfaedh Menerima pengungsi levelnya bukan rakyat lagi, tp pemerintah. Yang lg diributkan sekarang adalah buat kita orang Indonesia supaya GA rasis dan GA nyebar hoax. Tugas kita skrg cuma satu  maksa pemerintah untuk ambil keputusan soal pengungsi Rohingya ini. Udah. Gitu doang.";0;0;0;0;in;1687386045577367552;1732731191500161513;yha262626;https://twitter.com/yha262626/status/1733823153909195180
Sun Dec 10 12:16:56 +0000 2023;1733823106119037303;"@CNNIndonesia Manakah yg harus kupercaya soal Rohingya ini ya?";0;0;0;0;in;112342980;1733738622447481004;asnianoy;https://twitter.com/asnianoy/status/1733823106119037303
Sun Dec 10 12:16:32 +0000 2023;1733823006903033983;"@FaGtng @StefanAntonio__ @usemahu93 Iya emang bener contoh nya Rohingya dan OPM sulit di tumpas karena banyak penyepong ham Neo komunis kalau jaman dulu masalah Rohingya selesai dalam 1 hari";0;0;0;0;in;1724233002027479040;1733816975124791804;rakannewbo19526;https://twitter.com/rakannewbo19526/status/1733823006903033983
Sun Dec 10 12:15:32 +0000 2023;1733822754791764259;"@Arie_Kriting Tpi kalo smpe kita tutup mata sm permasalahan yg dialami warga aceh dan pengungsi Rohingya aplg smpe mencela org aceh yg kt sendiri bahkan gk tau kondisi yg sbnrnya disana kek itu jg sama salahnya krn mau gmnpun mereka org aceh adlh yg pling paham gmn permasalahan disana";0;1;0;0;in;1632254408221396992;1733806882891190516;KRathalos97;https://twitter.com/KRathalos97/status/1733822754791764259
Sun Dec 10 12:15:23 +0000 2023;1733822718502744302;"Polarisasi bikin pecah saudara Marapi Ade Armando Innalillahi Hujan Rocket Tembalang No Black Ocean MMA Award Turut Rohingya TAEHYUNG ON RUNNING MAN Cek WA Dejan Bukittinggi  #pemiludamai #pemiluamandamai #pemiluberkualitas #Jokowi #KPK #KetuaKPK #EKTP https://t.co/OAuDewGgba";0;0;0;1;in;1720202206287114240;1733822718502744302;TanjaS2432;https://twitter.com/TanjaS2432/status/1733822718502744302
Sun Dec 10 12:15:21 +0000 2023;1733822708486733899;"Jauhin debat debat yang gaproduktif  Marapi Ade Armando Innalillahi Hujan Rocket Tembalang No Black Ocean MMA Award Turut Rohingya TAEHYUNG ON RUNNING MAN Cek WA Dejan Bukittinggi  #pemiludamai #pemiluamandamai #pemiluberkualitas #Jokowi #KPK #KetuaKPK #EKTP https://t.co/W1YK8XJSoq";0;0;0;1;in;1720202206287114240;1733822708486733899;TanjaS2432;https://twitter.com/TanjaS2432/status/1733822708486733899
Sun Dec 10 12:14:35 +0000 2023;1733822518501490694;"Kunjungan Kerja Prabowo di Sumbar, tapi di salah gunakan Untuk KAMPANYE @bawaslu_RI Prabowo kembali ke STELAN PABRIK . Menkopolhukam, Pak Anies, BEM UGM, Bawaslu, Pak Sugeng,COBAIN, Survey,Rebahan, Dadakan, Emyu, Rohingya,Kembang, Adiba, Asahi, Zara, Ganjar - Mahfud, Minggu https://t.co/6APKurJX00";0;0;0;1;in;1244292531090624512;1733822518501490694;YudhaShanny2;https://twitter.com/YudhaShanny2/status/1733822518501490694
Sun Dec 10 12:14:33 +0000 2023;1733822508191945207;"@Arie_Kriting Ini yg kmren2 gue pernah komen  Mencela pengungsi Rohingya itu salah, banget malah, mau gmnpun mereka ttp mrk itu manusia yg sdg dlm kondisi sulit yg butuh uluran tangan dan perlindungan  (Lanjut)";0;1;0;0;in;1632254408221396992;1733806882891190516;KRathalos97;https://twitter.com/KRathalos97/status/1733822508191945207
Sun Dec 10 12:14:30 +0000 2023;1733822496758194230;"@unmagnetism Lagi ngurus rohingya";0;0;0;0;in;786775314391113729;1733797539269558377;nhsptri25;https://twitter.com/nhsptri25/status/1733822496758194230
Sun Dec 10 12:14:00 +0000 2023;1733822370966831518;"@Arya_Sena1973 Nah bener tuh, memang pemerintah goblog. Kurang up date berita luar negari, kerjaan @jokowi dan @Menlu_RI,  Rakyat sendiri kelaparan, malah piara bangla Rohingya.";0;0;0;1;in;1587513970000547841;1733812968700379173;utomo_suheri;https://twitter.com/utomo_suheri/status/1733822370966831518
Sun Dec 10 12:12:41 +0000 2023;1733822038908051741;"@heylutfi_ awas fi nanti kena Quote sama akun yg sering bahas hoaks Rohingya";0;0;0;0;in;974225579611340806;1733818614770516004;nandaandryana;https://twitter.com/nandaandryana/status/1733822038908051741
Sun Dec 10 12:12:33 +0000 2023;1733822006402121928;"@RenoHalim1 @CNNIndonesia Rohingya jg sama disana ada genosida 🥲knapa perlakuan nya hrs dibedakan";0;0;0;0;in;1036071835975073792;1733738622447481004;HettyPraba;https://twitter.com/HettyPraba/status/1733822006402121928
Sun Dec 10 12:11:43 +0000 2023;1733821795659403489;"@Proflematik Iyay pdhal bnyak bgt pribumi yg masih memerlukan bantuan daripada rohingya";0;0;0;0;in;179015807;1733623674492887312;Nadyarach;https://twitter.com/Nadyarach/status/1733821795659403489
Sun Dec 10 12:11:25 +0000 2023;1733821717976674323;"@Joker_Li55ong @KemensosRI Realita dan nyata kehidupan warga sendiri yang tinggal di Papua masih banyak yg miskin menderita..sdh exs Gubernurnya  Lukas Enembe maling jatah hak rakyat... Pemerintah sibuk ngurusi pengungsi Rohingya datang datang makan enak minta tanah buat tempat tinggal klompoknya.";0;2;2;6;in;1615980757767585792;1733816878517321829;RusdiRu01226366;https://twitter.com/RusdiRu01226366/status/1733821717976674323
Sun Dec 10 12:11:23 +0000 2023;1733821711399919946;"@xxtravert feelingku bhas rohingya iki mesti";0;0;0;0;in;1084352831929253888;1733799416379879782;zerthezer;https://twitter.com/zerthezer/status/1733821711399919946
Sun Dec 10 12:11:03 +0000 2023;1733821629279707209;"mohon maaf ya mba, sy mau peringatkan anda kl anda muslim, postingan anda ini udah mencapai 2,4 juta viewers, selama anda ga ngehapus dan selama itu viewers anda jadiin sumber kebencian ke rohingya, selaama itu juga anda HARUS MAU BERTAMBAH DOSA ATAS FITNAH ANDA";0;1;2;12;in;125918605;1733821629279707209;nionaalfaen;https://twitter.com/nionaalfaen/status/1733821629279707209
Sun Dec 10 12:09:39 +0000 2023;1733821276677087627;"@trojandefender @VIVAcoid @unhcr @Refugees percuma mbak, udah pada tau ama ARSA ini.... oleh karenanya mungkin lebih baik pemerintah Indo kasih senjata buat Rohingya biar bisa ikut berjuang bareng ARSA ini 😂🤗";0;0;0;0;in;1450023031867203584;1733108827707634066;Mouh_Official;https://twitter.com/Mouh_Official/status/1733821276677087627
Sun Dec 10 12:08:57 +0000 2023;1733821098687692851;"PERNGENTOTAN TERDAHSYAT Adiba Zara Minho Arsenal  PenghinaNabi DibelaAMIN AMIN PengkhianatUmat BEM UGM CEASEFIRE NOW Rohingya";0;0;0;0;in;1682713019351187458;1733821098687692851;dilagalerie;https://twitter.com/dilagalerie/status/1733821098687692851
Sun Dec 10 12:08:36 +0000 2023;1733821011613946275;"propaganda Pejuang Palestina dianggap teroris pun sudah dikenal semua orang, isu Myanmar asli masalah suku. kita paham untuk yg Palestina yg kita lawan adalah propaganda, sementara Uighur dan Rohingya yg kita lawan adalah Rezim militer. korban kekejaman israel itu tidak melibatka";0;1;0;0;in;3435242294;1733820990290063795;ArwahMiliter;https://twitter.com/ArwahMiliter/status/1733821011613946275
Sun Dec 10 12:08:35 +0000 2023;1733821006576537636;"Juga kita tetap membela saudara suku muslim di RRC juga malah, yaitu Uighur. namun kenapa Kasus Palestina lebih mendunia daripada kasus Uighur dan Rohingya, jawabannya karena kedua negara dapat tekanan dari negara adikuasa, sementara Israel tidak sama sekali. ini yg kita lawan https://t.co/p8EQyMAaEj";0;1;0;0;in;3435242294;1733820990290063795;ArwahMiliter;https://twitter.com/ArwahMiliter/status/1733821006576537636
Sun Dec 10 12:08:31 +0000 2023;1733820990327791965;"@faridhcrb @vanc1Bozz @presideninsyaf @Cut_NyakFadilah @Kemuning_Kecil @ulfriansya94022 @UmidjI @zrangenge @HusainalThariq1 @bundafarida786 @BungaLiar15 @DilewatiBatas @firir1_2 @AkuMasihRun @_w0ManBaP3R_ @rimacahaya661 Bozz yg dititp hilang bozz prihal rohingya@mohmahfudmd menkopolkam";0;0;0;2;in;1718516905546588160;1733664200785096980;Hendrajayandr93;https://twitter.com/Hendrajayandr93/status/1733820990327791965
Sun Dec 10 12:08:31 +0000 2023;1733820990290063795;"kalau masalah Rohingya gue netral, makanya belum mengambil sikap dg kasus pengungsi mereka, tapi membela karena kemanusiaan, selain Rohingya, suku karen terlibat juga dalam pemberontakan, asli di Myanmar itu kasusnya sama dg Yugoslavia (kebanggaan suku serbia) https://t.co/BPmwf9CjPe";0;1;0;2;in;3435242294;1733820990290063795;ArwahMiliter;https://twitter.com/ArwahMiliter/status/1733820990290063795
Sun Dec 10 12:08:05 +0000 2023;1733820882341228827;"@heylutfi_ Pengungsi Rohingya nntinya di lokasikan ke IKN";0;1;0;0;in;1232619385598050305;1733818614770516004;Rasakanabadii;https://twitter.com/Rasakanabadii/status/1733820882341228827
Sun Dec 10 12:08:05 +0000 2023;1733820880881582285;"@nu_online Karena Rohingya Banyak problem di Aceh. Aceh ini adalah masalah Indonesia. Kita lebih punya kewajiban menolong sebagai anggota keluarga.";0;0;0;0;in;28976370;1733818481769058673;Nazarchitect;https://twitter.com/Nazarchitect/status/1733820880881582285
Sun Dec 10 12:07:43 +0000 2023;1733820789781324155;"@trojandefender @VIVAcoid @unhcr @Refugees dari sini kita tahu Rohingya takut mati di tanah Rakhine, sedangkat rakyat Palestina berani mati di tanah suci kelahiran mereka";0;0;0;2;in;1450023031867203584;1733108827707634066;Mouh_Official;https://twitter.com/Mouh_Official/status/1733820789781324155
Sun Dec 10 12:06:49 +0000 2023;1733820560948556028;"Yaudah lo urusin noh orang rohingya pake duit lo";0;0;0;1;in;1697484127849820160;1733820560948556028;jiacakee;https://twitter.com/jiacakee/status/1733820560948556028
Sun Dec 10 12:06:31 +0000 2023;1733820486688342197;"@BimaonlyC41908 @GenSaladin Yang sifat jelek cuman beberapa orang. Lalu mau menghakimi seluruh rakyat Rohingya? DUNGU SEKALI KAU.  Nabi Muhammad pernah saat duduh dibawah pohon digigit oleh seekor semut, lalu sahabat ingin membakar sarang semut, Nabi melarang dan hanya menyuruh membunuh satu semut itu saja.";0;1;0;0;in;190491893;1733368318705422693;al_ayyubi411;https://twitter.com/al_ayyubi411/status/1733820486688342197
Sun Dec 10 12:06:14 +0000 2023;1733820415087378780;"Pengungsi Rohingya Datang Lagi, 400 Orang Tiba di Aceh https://t.co/lijqnvYTk0";1;1;0;0;in;847372542830444544;1733820415087378780;cnbcindonesia;https://twitter.com/cnbcindonesia/status/1733820415087378780
Sun Dec 10 12:05:46 +0000 2023;1733820299735630138;"Seberapa cepat gerakan tangan kalian!!  Rohingya zara emyu #VideoViral https://t.co/v78YoTQ5uX";0;3;0;0;in;4826166193;1733820299735630138;AiyumAnisa;https://twitter.com/AiyumAnisa/status/1733820299735630138
Sun Dec 10 12:05:15 +0000 2023;1733820166688157793;"Rohingya kontol. PERGI KALIAN DARI NEGARA GUE!";0;0;0;0;in;1697484127849820160;1733820166688157793;jiacakee;https://twitter.com/jiacakee/status/1733820166688157793
Sun Dec 10 12:04:49 +0000 2023;1733820056881295818;"@Aryanis17917 @sun31__ @neohistoria_id Terganggu. Tanya sama orang Aceh yg merasa ga terganggu, daerah mana di Aceh hari ini yang menerima rohingya?";0;2;0;0;in;1218226313460244481;1733010793137098803;ghalifmahesa17;https://twitter.com/ghalifmahesa17/status/1733820056881295818
Sun Dec 10 12:04:30 +0000 2023;1733819978108027056;"#viralvideo,zara,Rohingya,BEM UGM,survey. #PERSIBDAY Live streaming 🇮🇩 BRI LIGA 1 INDONESIA Persib Bandung vs Persik Kediri link ➡️ https://t.co/DrW8cO7C3g https://t.co/uNoPHa6dXc";1;0;0;2;in;1322885080017068033;1733819978108027056;lazmall;https://twitter.com/lazmall/status/1733819978108027056
Sun Dec 10 12:04:09 +0000 2023;1733819891424383363;"Kapolda Aceh Irjen Ahmad Kartiko meminta UNHCR untuk bertanggung jawab atas gelombang pengungsi Rohingya yang berdatangan ke Aceh.  source: https://t.co/PzYOAtEjY6  #viral #beritaterkini #news #beritaviral #beritaterbaru #beritaindonesia #infoterkini #beritanasional #berita https://t.co/Xy0qbg3EJA";0;0;0;0;in;1679882772603899904;1733819891424383363;CekisuOfficial;https://twitter.com/CekisuOfficial/status/1733819891424383363
Sun Dec 10 12:03:48 +0000 2023;1733819804933665254;"Dikek'i mangan tambah njaluk pulau 😬 Cok lek Rohingya iki";0;0;0;3;in;2675239350;1733819804933665254;Mendolblagaduss;https://twitter.com/Mendolblagaduss/status/1733819804933665254
Sun Dec 10 12:03:37 +0000 2023;1733819757068210578;"Warga rohingya emang k*nt*l. Kelakuan kek t*i. Alasan kemanusiaan bullshit. Emang manusia asu. BODO AMAT NJING. BALIKIN WARGA ROHINGYA KE ASALNYA!";0;0;0;0;in;1697484127849820160;1733819757068210578;jiacakee;https://twitter.com/jiacakee/status/1733819757068210578
Sun Dec 10 12:03:30 +0000 2023;1733819727435460655;"@ghalifmahesa17 @sun31__ @neohistoria_id Ka td pagi ku baca ada yg komen di twit lain kl org aceh sendiri biasa aj tp org luar aceh yg koar2 soal rohingya. Jd aslinya org2 aceh merasa terganggu dg kehadiran mereka apa gmn? Yg bnr gmn? Simpang siur gini ya..?";0;3;0;0;in;1097122376888725504;1733010793137098803;Aryanis17917;https://twitter.com/Aryanis17917/status/1733819727435460655
Sun Dec 10 12:03:20 +0000 2023;1733819687325294869;"@egoism666 11.12 sama tiktok, Kak. Persis. Di sana para centang biru malah rame-rame nyudutin rohingya.";0;1;0;0;in;1365312980720656385;1733799787865252124;tyongsahi;https://twitter.com/tyongsahi/status/1733819687325294869
Sun Dec 10 12:02:17 +0000 2023;1733819419338678616;"Sampai hari ini, dari pendaratan pertama di awal November 2023 ini , sudah ada 2036 orang Rohingya yang mendarat di Aceh . Tppo  ( tindak pidana perdagangan orang ) kok sebanyak ini ya ? Sindikat macam apa ini ?";0;0;0;0;in;156109563;1733819419338678616;sekar_galuh;https://twitter.com/sekar_galuh/status/1733819419338678616
Sun Dec 10 12:02:07 +0000 2023;1733819379606073633;"@opiebeaa @GenSaladin Eh setan goblok. Palestina punya tentara dan senjata serta rudal. Sedangkan Rohingya hanya rakyat kecil yang miskin, yang hanya tinggal di rumah-rumah kayu dan seadanya yang ada di hutan.  Gak usah bandingin dengan situasi yang berbeda GOBLOG";0;1;0;0;in;190491893;1733368318705422693;al_ayyubi411;https://twitter.com/al_ayyubi411/status/1733819379606073633
Sun Dec 10 12:02:05 +0000 2023;1733819372584710352;"Mungkin teori kalau isu Rohingya ini materi politisasi pilpres jangan jangan benar adanya.";0;0;0;0;in;20570590;1733819372584710352;riyanwahyudi;https://twitter.com/riyanwahyudi/status/1733819372584710352
Sun Dec 10 12:01:37 +0000 2023;1733819254494187621;"@PutriSyalala8 @japarali123 @KamusKecil01 @bandacatturas Gesekan pasti ada bro! Masalah pengungsi di seluruh dunia itu. Eropa aja berpuluh2 thn hidup bareng masih sering gesek, tp gak bener juga kalau lu pukul rata kelakuan oknum untuk menjustifikasi seluruh kelompok. Apalagi pelintir isu "rohingya perkosa lokal" kek kemarin, jahat itu";0;2;0;0;in;1316146862894641152;1733698264636285077;melekinaja;https://twitter.com/melekinaja/status/1733819254494187621
Sun Dec 10 12:01:34 +0000 2023;1733819242674581606;"Kalo kalian familiar sama netizen indo yg nyerang medsos2 israel, ya balasannya disinformasi dari mereka. Lucunya kenapa harus menggaet ke rohingya yang kalo mau 'serius', dari 2019 udah ada 'masalah' sama penduduk lokal Aceh.";0;0;0;0;in;1276638203278065664;1733819240137027917;akmalhzn;https://twitter.com/akmalhzn/status/1733819242674581606
Sun Dec 10 12:01:16 +0000 2023;1733819164132004128;"@Bang_Muun @Candj09 Menurut bang @Bang_Muun kenapa UNHCR menempatkan orang2 Rohingya ke Indonesia?";0;2;0;2;in;251493893;1733800111493513522;erwinquu;https://twitter.com/erwinquu/status/1733819164132004128
Sun Dec 10 12:00:00 +0000 2023;1733818846627156105;"Pecah x500 cuan 1,1 juta dari om gatot nih! #GatesOfGatotKaca  #BETHOKI77 #MyDemonEp6 COBAIN #ニキ18歳祝成人 Rohingya EARLY VDAY FOR V Pendek Pak Sugeng Bawaslu CEASEFIRE NOW Emyu Adiba #ONEPIECE1087 #BABYMONSTER_Return_As_7 #AdvanceHappyBirthdayTaehyung #UN1TY4Ever #viralvideo https://t.co/j8m69FpgXa";0;0;0;0;in;1675895683038183424;1733818846627156105;kagura_o1503;https://twitter.com/kagura_o1503/status/1733818846627156105
Sun Dec 10 11:59:44 +0000 2023;1733818778629423317;"@msobri99 Rohingya masuk itu....😂😂";0;0;0;0;in;1345239041260748802;1733508301776977999;Ojee86111553;https://twitter.com/Ojee86111553/status/1733818778629423317
Sun Dec 10 11:59:42 +0000 2023;1733818771662668078;"@MasGunduls @NongCiapChay @neohistoria_id Td sy baca ada yg curiga kl yg dtg itu org bengal bkn rohingya asli";0;0;0;0;in;1097122376888725504;1733010793137098803;Aryanis17917;https://twitter.com/Aryanis17917/status/1733818771662668078
Sun Dec 10 11:59:17 +0000 2023;1733818664837922959;"@leeminhoganteng @neohistoria_id Kalau negara segede Indonesia (+kepulauan) bisa di jajah sm Rohingya yg remah2 rengginang pun engga, lu musti mempertanyakan seberapa bodohnya pertahanan kita. Konyol bgt sumpah khayalan lu.";0;1;0;0;in;1526112028288462849;1733287087984828891;alogicstand;https://twitter.com/alogicstand/status/1733818664837922959
