text_clean,text_preprocessed
faktor penting sebelum membeli apartemen    kontak kami untuk mengikalan properti anda  mailtosafewaypropertycontaccom     iqoo bem ugm wa aja rohingya the k unhcr jungkook muhammad komika,"['faktor', 'beli', 'apartemen', 'kontak', 'ikal', 'properti', 'mailtosafewaypropertycontaccom', 'iqoo', 'bem', 'ugm', 'wa', 'aja', 'rohingya', 'the', 'k', 'unhcr', 'jungkook', 'muhammad', 'komika']"
malam ini paling seneng enak itu nyepin gacor  info slot gacor hari ini  pragma  link     muhammad bem ugm malam iqoo the k kdrohingya komika pil  jamal npwp unhcr,"['malam', 'neng', 'enak', 'nyepin', 'gacor', 'info', 'slot', 'gacor', 'pragma', 'link', 'muhammad', 'bem', 'ugm', 'malam', 'iqoo', 'the', 'k', 'kdrohingya', 'komika', 'pil', 'jamal', 'npwp', 'unhcr']"
dari iom bukan dari pemerintah kalo ada orang yg iri sama pengungsi rohingya ya patut dipertanyakan kewarasannya,"['iom', 'perintah', 'kalo', 'ada', 'orang', 'yg', 'iri', 'ungsi', 'rohingya', 'ya', 'patut', 'waras']"
malam ini paling seneng enak itu nyepin inces gacor  info slot gacor hari ini  pragma  link     muhammad bem ugm malam iqoo the k kdrohingya komika pil  jamal npwp unhcr,"['malam', 'neng', 'enak', 'nyepin', 'inces', 'gacor', 'info', 'slot', 'gacor', 'pragma', 'link', 'muhammad', 'bem', 'ugm', 'malam', 'iqoo', 'the', 'k', 'kdrohingya', 'komika', 'pil', 'jamal', 'npwp', 'unhcr']"
rohingya tidak bisa dibiarkan enak bgt kayak gitu,"['rohingya', 'biar', 'enak', 'bgt', 'kayak', 'gitu']"
kesimpulan rohingya sangat gamungkin jadi penjajah di indo,"['simpul', 'rohingya', 'gamungkin', 'jajah', 'indo']"
narasi rohingya  israel  tuh udh kelewat liar  variabel pembeda mereka banyak  hal yang gadimiliki rohingya tapi israel punya  finansial  support dari negara kolonial  justifikasi tanah kelahiran  wilayah yang dikuasai negara kolonial  dan masih banyak lagi,"['narasi', 'rohingya', 'israel', 'tuh', 'udh', 'lewat', 'liar', 'variabel', 'beda', 'gadimiliki', 'rohingya', 'israel', 'finansial', 'support', 'negara', 'kolonial', 'justifikasi', 'tanah', 'lahir', 'wilayah', 'asai', 'negara', 'kolonial']"
bem ugm wa aj rohingya malam,"['bem', 'ugm', 'wa', 'aj', 'rohingya', 'malam']"
btw rumahmu udah nampung berapa biji orang rohingya,"['btw', 'rumah', 'udah', 'nampung', 'biji', 'orang', 'rohingya']"
hahahha kasihan dengan rohingya,"['hahahha', 'kasihan', 'rohingya']"
sevgilim   tenang aja mas tak perlu takut dgn argumen argumentasi tak sama dengan paksaan sy kurang paham soal klo disuruh numpang tak mau anda peramal atau apa saya tinggal di daerah ada pengungsi rohingya tak ada masalah kemarin malah dikasih kari bungkus sama  mereka,"['sevgilim', 'tenang', 'aja', 'mas', 'takut', 'dgn', 'argumen', 'argumentasi', 'paksa', 'sy', 'paham', 'klo', 'suruh', 'numpang', 'amal', 'tinggal', 'daerah', 'ada', 'ungsi', 'rohingya', 'ada', 'kemarin', 'kasih', 'kari', 'bungkus']"
bodoh sokan sebut israel tapi saya yakin kamu ga tau asal muasal zionis terbentuk ga ada miripnya dengan pengungsi rohingya,"['bodoh', 'sok', 'israel', 'ga', 'tau', 'muasal', 'zionis', 'bentuk', 'ga', 'ada', 'mirip', 'ungsi', 'rohingya']"
ms  ada teori lain juga kak issue rohingya dinaikin sama para bandar judol tebak siapa capres yang berjanji bakalan memberantas judol pak anies baswedan,"['ms', 'ada', 'teori', 'kak', 'issue', 'rohingya', 'dinaikin', 'bandar', 'judol', 'tebak', 'capres', 'janji', 'berantas', 'judol', 'anies', 'baswedan']"
seluruh masyarakat indonesia pak  bukan sekelompok 😌😌 bego bet dah ceunahh,"['masyarakat', 'indonesia', 'kelompok', '', 'bego', 'bet', 'dah', 'ceunahh']"
yang muslim amp  mukmin harusnya belain rohingya mereka pindah biar bisa ibadah dengan tenang itu adalah kewajiban untuk membantu sesama muslim yang ingin melaksanakan ibadah dengan tenang di alquran kita diwajibkan untuk memberi mereka perlindungan,"['muslim', 'amp', 'mukmin', 'bain', 'rohingya', 'pindah', 'biar', 'ibadah', 'tenang', 'wajib', 'bantu', 'muslim', 'laksana', 'ibadah', 'tenang', 'alquran', 'wajib', 'lindung']"
ni gw nyari duit nih pemerintah jangan ngasih pulau ke rohingya itu suer kami susah nyari money yallah prik bgt,"['ni', 'gw', 'nyari', 'duit', 'nih', 'perintah', 'ngasih', 'pulau', 'rohingya', 'suer', 'susah', 'nyari', 'money', 'yallah', 'prik', 'bgt']"
bagusnya anis ini balikin lagi ke yaman menganggu pribumi aja anis ini mirip pengungsi rohingya di aceh dikasi hati minta jantung,"['bagus', 'anis', 'balikin', 'yaman', 'menganggu', 'pribumi', 'aja', 'anis', 'ungsi', 'rohingya', 'aceh', 'kasi', 'hati', 'jantung']"
🔥angka live hk🔥 🏆 desember 🏆  ✅untuk info angka jadi dan prediksi lainnya gas ke  💯gratis  the last of us rohingya kdektp spsi isap garang   vagabond aceh billie  des isis cyberpunk,"['angka', 'live', 'hk', '', 'desember', '', 'untuk', 'info', 'angka', 'prediksi', 'gas', 'gratis', 'the', 'last', 'of', 'us', 'rohingya', 'kdektp', 'spsi', 'isap', 'garang', 'vagabond', 'aceh', 'billie', 'des', 'isis', 'cyberpunk']"
id marshel ya ga ada cuman kita sesama negara asean harus bersatu padu menekan myanmar karena yg direpotkan tetangganya selain tentu saja kemanusiaan orang rohingya juga mengalami genosida oleh pemerintah myanmar dan biksu di sana,"['id', 'marshel', 'ya', 'ga', 'ada', 'cuman', 'negara', 'asean', 'satu', 'padu', 'tekan', 'myanmar', 'yg', 'repot', 'tetangga', 'manusia', 'orang', 'rohingya', 'alami', 'genosida', 'perintah', 'myanmar', 'biksu']"
kalau  jangan khawatir duhai para    fasilitas penampungan sudah ada pastinya lebih bagus dari tempat penampungan warga  🤣,"['khawatir', 'duhai', 'fasilitas', 'tampung', 'ada', 'pasti', 'bagus', 'tampung', 'warga', '']"
bisa liat di sini soal   dan,['liat']
ekspresi ketika setelah di lamar  kdm  drakor the matchmaker drama korea the matchmaker rowoon   iqoo the k malam rohingya wa aja bem ugm,"['ekspresi', 'lamar', 'kdm', 'drakor', 'the', 'matchmaker', 'drama', 'korea', 'the', 'matchmaker', 'rowoon', 'iqoo', 'the', 'k', 'malam', 'rohingya', 'wa', 'aja', 'bem', 'ugm']"
ms  intinya issue ini ada yang sengaja naikin tujuan akhirnya kemungkinan digunain buat merugikan salah satu paslon pak anies tahun  pernah bicara soal pengungsi rohingya amp  video nya diup di tiktok dengan natasi beliau mendukung pengungsi rohingya saat ini,"['ms', 'inti', 'issue', 'ada', 'sengaja', 'naikin', 'tuju', 'digunain', 'rugi', 'salah', 'paslon', 'anies', 'bicara', 'ungsi', 'rohingya', 'amp', 'video', 'nya', 'diup', 'tiktok', 'natasi', 'beliau', 'dukung', 'ungsi', 'rohingya']"
polisi tangkap  warga aceh pembawa kabur  pengungsi rohingya di lhokseumawe  aceh     police peduli ku polisi indonesia news aceh   serambi,"['polisi', 'tangkap', 'warga', 'aceh', 'bawa', 'kabur', 'ungsi', 'rohingya', 'lhokseumawe', 'aceh', 'police', 'peduli', 'ku', 'polisi', 'indonesia', 'news', 'aceh', 'serambi']"
anugerah testimoni orang aceh soal kelakuan orang rohingya itu bejibunlu pasti bukan orang aceh kan makanya merasa lebih tau,"['anugerah', 'testimoni', 'orang', 'aceh', 'laku', 'orang', 'rohingya', 'bejibunlu', 'orang', 'aceh', 'tau']"
yang minta pulau untuk rohingya itu tempurung otaknya kopong🙏🏻 kemanusiaan apa gelandangan fakir miskin yatim piatu warlok yg kudu diperhatiin bukan merhatiin org yg nebeng,"['pulau', 'rohingya', 'tempurung', 'otak', 'kopong', 'manusia', 'gelandang', 'fakir', 'miskin', 'yatim', 'piatu', 'warlok', 'yg', 'kudu', 'diperhatiin', 'merhatiin', 'org', 'yg', 'nebeng']"
rohingya priority rakyat sendiri,"['rohingya', 'priority', 'rakyat']"
di tiktok ada kreator   suikodenio yang terus mengedukasi netijen tentang konflik rohingya tapi ya taulah bagaimana respon netijen bahkan isi komennya body shamming,"['tiktok', 'ada', 'kreator', 'suikodenio', 'edukasi', 'netijen', 'konflik', 'rohingya', 'ya', 'tau', 'respon', 'netijen', 'isi', 'komennya', 'body', 'shamming']"
bungherwin saya juga gk dukung krn yg gantiin nanti orangnya ajaib  skrg aja doi mau nampung pengungsi rohingya tapi kalau dpr mpr bisa memaksa presiden cuti nah setuju,"['bungherwin', 'gk', 'dukung', 'krn', 'yg', 'gantiin', 'orang', 'ajaib', 'skrg', 'aja', 'doi', 'nampung', 'ungsi', 'rohingya', 'dpr', 'mpr', 'paksa', 'presiden', 'cuti', 'tuju']"
adjem padahal dah jelas orang rohingya itu pengecut kalah ama palestina dan papua 🤣,"['adjem', 'dah', 'orang', 'rohingya', 'kecut', 'kalah', 'ama', 'palestina', 'papua', '']"
bisa liat di situs imigrasi soal pengungsi yang berangkat,"['liat', 'situs', 'imigrasi', 'ungsi', 'berangkat']"
id kenapa yg di pointkan cuma rasa kasian ke bangsa rohingya aja kenapa ga dibahas juga respon penduduk aceh yang terkena dampak,"['id', 'yg', 'point', 'kasi', 'bangsa', 'rohingya', 'aja', 'ga', 'bahas', 'respon', 'duduk', 'aceh', 'kena', 'dampak']"
rohingya sendiri pengecut mas mereka aja gk berani perang rebut tanah airnya kalah sama palestina dan papua🤣 dulu indonesia aja berani rebut tanah airnya sendiri,"['rohingya', 'kecut', 'mas', 'aja', 'gk', 'berani', 'perang', 'rebut', 'tanah', 'air', 'kalah', 'palestina', 'papua', 'indonesia', 'aja', 'berani', 'rebut', 'tanah', 'air']"
rohingya mah ribut sampe ke akar rumput noh bule visa expired warawiri cm org bali doang yg repot  apa ini masalah warna atau masalah narasi apa yg mau dibawa bung  jgn salto plis,"['rohingya', 'mah', 'ribut', 'sampe', 'akar', 'rumput', 'noh', 'bule', 'visa', 'expired', 'warawiri', 'cm', 'org', 'bal', 'doang', 'yg', 'repot', 'warna', 'narasi', 'yg', 'bawa', 'jgn', 'salto', 'plis']"
malam ini paling seneng enak itu nyepin inces cok  info slot gacor hari ini  pragma  link     muhammad bem ugm malam iqoo the k kdrohingya komika pil  jamal npwp,"['malam', 'neng', 'enak', 'nyepin', 'inces', 'cok', 'info', 'slot', 'gacor', 'pragma', 'link', 'muhammad', 'bem', 'ugm', 'malam', 'iqoo', 'the', 'k', 'kdrohingya', 'komika', 'pil', 'jamal', 'npwp']"
warga x kalau ngetwit pada bar bar sumpah tapi  warga rohingya kalau habis ee gx pernah cebok katanya,"['warga', 'x', 'ngetwit', 'bar', 'bar', 'sumpah', 'warga', 'rohingya', 'habis', 'ee', 'gx', 'cebok']"
apakah pengungsi ini akan tinggal di indonesia selamanya ngga kok indonesia cuma negara transit mereka akan dipindahkan ke negara yg menerima pengungsi seperti amerika kanada australia dll,"['ungsi', 'tinggal', 'indonesia', 'ngga', 'indonesia', 'negara', 'transit', 'pindah', 'negara', 'yg', 'terima', 'ungsi', 'amerika', 'kanada', 'australia', 'dll']"
yg gue bingung mbaknya kan nanya ya kenapa etnis rohingya bisa terusir dari myanmar ya kenapa nggak baca sejarah burma gitu kek malah bikin story 💔,"['yg', 'gue', 'bingung', 'mbak', 'nanya', 'ya', 'etnis', 'rohingya', 'usir', 'myanmar', 'ya', 'nggak', 'baca', 'sejarah', 'burma', 'gitu', 'kek', 'bikin', 'story', '']"
id marshel dari pihak unhcr nya sndiri apakah sudah ada gerakan untuk mendesak myanmar menghentikan pengusiran rohingya min,"['id', 'marshel', 'unhcr', 'nya', 'sndiri', 'ada', 'gera', 'desak', 'myanmar', 'henti', 'usir', 'rohingya', 'min']"
siapa yang mendukung rasisme tidak ada siapa yang mendukung orang rohingya diterima di indonesia orang yg mengelola dana bantuan kepada mereka 😉,"['dukung', 'rasisme', 'ada', 'dukung', 'orang', 'rohingya', 'terima', 'indonesia', 'orang', 'yg', 'kelola', 'dana', 'bantu', '']"
aishamaharani yang diperjuangkan utk rakyat aceh ni apa dah  pengungsi yg dikelola unhcr indonesia ga cuma rohingya ada afghanistan juga ada oknum nakal juga yang difitnah cuma rohingya kl konsisten anti pengungsi sebutin semua usir smua  ntr kalo ad wacana refugee palestine tolak jg,"['aishamaharani', 'juang', 'utk', 'rakyat', 'aceh', 'ni', 'dah', 'ungsi', 'yg', 'kelola', 'unhcr', 'indonesia', 'ga', 'rohingya', 'ada', 'afghanistan', 'ada', 'oknum', 'nakal', 'fitnah', 'rohingya', 'kl', 'konsisten', 'anti', 'ungsi', 'sebutin', 'usir', 'smua', 'ntr', 'kalo', 'ad', 'wacana', 'refugee', 'palestine', 'tolak', 'jg']"
bener kak mending d tampung d rumah kakak aja pengungsi rohingya ya kak,"['bener', 'kak', 'mending', 'd', 'tampung', 'd', 'rumah', 'kakak', 'aja', 'ungsi', 'rohingya', 'ya', 'kak']"
polres lhokseumawe gagalkan enam rohingya coba melarikan diri dari kamp penampungan  aceh     police peduli ku polisi indonesia news aceh,"['polres', 'lhokseumawe', 'gagal', 'enam', 'rohingya', 'coba', 'lari', 'kamp', 'tampung', 'aceh', 'police', 'peduli', 'ku', 'polisi', 'indonesia', 'news', 'aceh']"
marm tuh lihat betapa susahnya warga  di negara sendiri lah ini wapres bisanya mau nampung rohingya 🤣,"['marm', 'tuh', 'lihat', 'betapa', 'susah', 'warga', 'negara', 'wapres', 'bisa', 'nampung', 'rohingya', '']"
suara rakyat atas rohingya yg mendapat perlakuan spesial dinegara nkri yg rakyatnyapun kesulitan makan   deportasi rohingya bangsa tak tahu diri dan bar bar ke bangladesh pemerintah india lbh bertanggung wajib atas warganya,"['suara', 'rakyat', 'rohingya', 'yg', 'laku', 'spesial', 'negara', 'nkri', 'yg', 'rakyat', 'sulit', 'makan', 'deportasi', 'rohingya', 'bangsa', 'bar', 'bar', 'bangladesh', 'perintah', 'india', 'lbh', 'tanggung', 'wajib', 'warga']"
reply disini banyak yang kasian lihat rohingya emang kalian ga kasian juga sama sodara kita yang di aceh mereka aja capek nampung loh kalian kalo kasian ya bantuin aja sendiri biar tau kalo mereka ini nyusahin,"['reply', 'kasi', 'lihat', 'rohingya', 'emang', 'ga', 'kasi', 'sodara', 'aceh', 'aja', 'capek', 'nampung', 'loh', 'kalo', 'kasi', 'ya', 'bantuin', 'aja', 'biar', 'tau', 'kalo', 'nyusahin']"
rohingya ini sepertinya macammacam dengan netizen ina cari garagara dia guyz power up,"['rohingya', 'macammacam', 'netizen', 'ina', 'cari', 'garagara', 'guyz', 'power', 'up']"
berapa banyak sih pengungsi dj indonesia dan mereka dari mana aja data imigrasi terakhir imigrasi di indonesia tersisa  mayoritas dari afghan rohingya  berdasarkan data pemerintah,"['sih', 'ungsi', 'dj', 'indonesia', 'aja', 'data', 'imigrasi', 'imigrasi', 'indonesia', 'sisa', 'mayoritas', 'afghan', 'rohingya', 'dasar', 'data', 'perintah']"
diduga terlibat sindikat tppo masuknya imigran rohingya ke aceh,"['duga', 'libat', 'sindikat', 'tppo', 'masuk', 'imigran', 'rohingya', 'aceh']"
pulangkan warga rohingya dr indonesia jangan seenak jidat minta pulau buat nampung mereka,"['pulang', 'warga', 'rohingya', 'dr', 'indonesia', 'enak', 'jidat', 'pulau', 'nampung']"
aishamaharani berbeda terbalik statement soal rohingya padahal sesama muslim dan sama korban genosida,"['aishamaharani', 'beda', 'balik', 'statement', 'rohingya', 'muslim', 'korban', 'genosida']"
result   toto macau    gt   desember  sah gt   shio gt  naga selamat untuk member yang jp,"['result', 'toto', 'macau', 'gt', 'desember', 'sah', 'gt', 'shio', 'gt', 'naga', 'selamat', 'member', 'jp']"
house slippers cutie🍒  iqoo the k wa aja bem ugm rohingya jungkook muhammad npwp komika pil  seneng myanmar unhcr   🔗         ニキ歳祝成人,"['house', 'slippers', 'cutie', 'iqoo', 'the', 'k', 'wa', 'aja', 'bem', 'ugm', 'rohingya', 'jungkook', 'muhammad', 'npwp', 'komika', 'pil', 'neng', 'myanmar', 'unhcr', '', '']"
zalva tik tok kayes colmek viral tokyolagi artis rebbeca  link    malming tidur malam jumat seneng memek malam minggu wa aja rohingya   aaaaaaaaaaaah  aaaaaaaaa,"['zalva', 'tik', 'tok', 'kayes', 'colmek', 'viral', 'tokyolagi', 'artis', 'rebbeca', 'link', 'malming', 'tidur', 'malam', 'jumat', 'neng', 'memek', 'malam', 'minggu', 'wa', 'aja', 'rohingya', 'aaaaaaaaaaaah', 'aaaaaaaaa']"
sudah jelas bhw rohingya itu korban genocide myanmar kita punya alasan kuat utk support rohingya seperti kita support palestine alihalih membenci dan menuduh segala macam hanya krn satudua berita yg kita baca yg bahkan kita nggak tau kebenarannya why,"['bhw', 'rohingya', 'korban', 'genocide', 'myanmar', 'alas', 'kuat', 'utk', 'support', 'rohingya', 'support', 'palestine', 'alihalih', 'benci', 'tuduh', 'krn', 'satudua', 'berita', 'yg', 'baca', 'yg', 'nggak', 'tau', 'benar', 'why']"
ya sih memang seperti itu tetapi apakah wajar diskriminasi dan rasisme terhadap orang rohingya tolak sih ya sahsah saja toh saya juga paham mengapa aceh sampai menolak rohingya,"['ya', 'sih', 'wajar', 'diskriminasi', 'rasisme', 'orang', 'rohingya', 'tolak', 'sih', 'ya', 'sahsah', 'paham', 'aceh', 'tolak', 'rohingya']"
gua mulai pertama kali lihat menfess yg berkali kali posting ttg rohingya dan caption buruk semua kyknya mmg ada yg sengaja mengkoordinir kan kni dgn tujuan tertentu,"['gua', 'kali', 'lihat', 'menfess', 'yg', 'kali', 'kali', 'posting', 'ttg', 'rohingya', 'caption', 'buruk', 'kyknya', 'mmg', 'ada', 'yg', 'sengaja', 'mengkoordinir', 'kni', 'dgn', 'tuju']"
plot twist  segelintir orang rohingnya yg ngelakuin tindakan kriminal sebenernya karena mereka ingin tempat tinggal sementara sekalipun itu di penjara dipidana berapa tahun tp begitu keluar dia bisa nyari kerja di indo bandingkan dengan rohingya lain yg nasibnya gak jelas,"['plot', 'twist', 'gelintir', 'orang', 'rohingnya', 'yg', 'ngelakuin', 'tindak', 'kriminal', 'sebenernya', 'tinggal', 'penjara', 'pidana', 'tp', 'nyari', 'kerja', 'indo', 'banding', 'rohingya', 'yg', 'nasib', 'gak']"
saya tinggal di daerah ada pengungsi rohingya saya tak bermasalah kok,"['tinggal', 'daerah', 'ada', 'ungsi', 'rohingya', 'masalah']"
bertemu relawan di karanganyar atikoh dorong perempuan bisa mandiri♥️💪   bem ugm wa aja komika pil  the k seneng rohingya muhammad jungkook pil  internet gratis ganjar cat,"['temu', 'rawan', 'karanganyar', 'atikoh', 'dorong', 'perempuan', 'mandiri', 'bem', 'ugm', 'wa', 'aja', 'komika', 'pil', 'the', 'k', 'neng', 'rohingya', 'muhammad', 'jungkook', 'pil', 'internet', 'gratis', 'ganjar', 'cat']"
breaking news darurat demokrasi yang diselenggarakan bem ugm jum’at  sebagai rasa kekecewaan terhadap jokowi   internet gratis ganjar bem ugm pil  pil  pil   komika the k seneng wa aja muhammad rohingya kdrt harry maguire,"['breaking', 'news', 'darurat', 'demokrasi', 'selenggara', 'bem', 'ugm', 'jum', '', 'at', 'kecewa', 'jokowi', 'internet', 'gratis', 'ganjar', 'bem', 'ugm', 'pil', 'pil', 'pil', 'komika', 'the', 'k', 'neng', 'wa', 'aja', 'muhammad', 'rohingya', 'kdrt', 'harry', 'maguire']"
kenapa yaa warga tiktok gampang dihasut sama hoaks rohingya plz they need sanctuary,"['yaa', 'warga', 'tiktok', 'gampang', 'hasut', 'hoaks', 'rohingya', 'plz', 'they', 'need', 'sanctuary']"
iu ini bisa di denger penjelasan bapaknya ya kak bnyk pengungsi yg dateng ke indo itu rata² udh punya tempat udh di evakuasi di bangla tp mereka sengaja kesini dan beberapa dr kelompok ini kan agak merusuh jd bikin rohingya yg udh di indonesi lama jd buruk,"['iu', 'denger', 'jelas', 'bapak', 'ya', 'kak', 'bnyk', 'ungsi', 'yg', 'dateng', 'indo', 'rata', 'udh', 'udh', 'evakuasi', 'bangla', 'tp', 'sengaja', 'kesini', 'dr', 'kelompok', 'rusuh', 'jd', 'bikin', 'rohingya', 'yg', 'udh', 'indonesi', 'jd', 'buruk']"
pembahasan about rohingya ini emang terlalu tricky malah jadi serba salah forever   mau ditolak tapi kasian  mau diterima juga kadang ada gilagilanya yang bikin trust issue  tapi ya caranya jangan terlalu barbar dong mending main alus tanpa nyakitin pihak lain,"['bahas', 'about', 'rohingya', 'emang', 'tricky', 'serba', 'salah', 'forever', 'tolak', 'kasi', 'terima', 'kadang', 'ada', 'gilagilanya', 'bikin', 'trust', 'issue', 'ya', 'barbar', 'mending', 'main', 'alus', 'nyakitin']"
id ribut ae piye rohingya bawa ke rumahmu aja,"['id', 'ribut', 'ae', 'piye', 'rohingya', 'bawa', 'rumah', 'aja']"
tentu ramai yang setuju dengan cdgn sanusi kan  letak rohingya tu kat perlis kedah kelantan dan terengganu,"['ramai', 'tuju', 'cdgn', 'sanusi', 'letak', 'rohingya', 'tu', 'kat', 'lis', 'kedah', 'lantan', 'terengganu']"
marshel kalo kau kasihan dan memang secinta itu sama rohingya cobalah tampung org dirumahmu cukup sebulan aja   bayangkan ada ribu orang aja yg kayak kau dan tiap org bersedia menampung minimal  orang rohingya selesai perkara ga perlu ribut dan ngebacot lu,"['marshel', 'kalo', 'kau', 'kasihan', 'cinta', 'rohingya', 'coba', 'tampung', 'org', 'rumah', 'bulan', 'aja', 'bayang', 'ada', 'ribu', 'orang', 'aja', 'yg', 'kayak', 'kau', 'org', 'sedia', 'tampung', 'minimal', 'orang', 'rohingya', 'selesai', 'perkara', 'ga', 'ribut', 'ngebacot', 'lu']"
